x,psiSquared,phiSquared
-0.8621700879765395,0.0001753245871247054,0.001290118461710288
-0.858260019550342,0.0001962736074338858,0.001436447994344046
-0.8543499511241446,0.0002195283479240247,0.001597847823343283
-0.8504398826979471,0.0002453185001968394,0.001775689994843808
-0.8465298142717497,0.0002738938868697306,0.001971451651192666
-0.8426197458455522,0.000305525933301378,0.002186721044810741
-0.8387096774193548,0.0003405092178939698,0.002423203697199454
-0.8347996089931573,0.0003791631024212526,0.002682728685993835
-0.8308895405669598,0.0004218334435756297,0.002967255040484986
-0.8269794721407624,0.0004688943866397016,0.003278878223450902
-0.8230694037145649,0.0005207502418667384,0.00361983667445658
-0.8191593352883675,0.0005778374437995666,0.003992518387025318
-0.81524926686217,0.000640626593367403,0.004399467489257819
-0.8113391984359726,0.0007096245821745911,0.004843390794601523
-0.8074291300097751,0.0007853767979333551,0.005327164286568364
-0.8035190615835777,0.0008684694094945604,0.005853839498286513
-0.7996089931573802,0.000959531729395916,0.006426649744873832
-0.7956989247311828,0.001059238651276003,0.007049016163763645
-0.7917888563049853,0.001168313158896323,0.007724553515324486
-0.7878787878787878,0.001287528902871942,0.008457075693424338
-0.7839687194525904,0.001417712840536605,0.009250600893028104
-0.7800586510263929,0.001559747933660895,0.01010935637951753
-0.7761485826001955,0.001714575898004978,0.01103778280222045
-0.772238514173998,0.001883199997922098,0.01204053799266626
-0.7683284457478006,0.002066687878438749,0.01312250018638425
-0.7644183773216031,0.002266174426425056,0.01428877060566797
-0.7605083088954057,0.002482864651637296,0.01554467533967948
-0.7565982404692082,0.002718036577570109,0.01689576645760014
-0.7526881720430108,0.002973044131198652,0.01834782229028636
-0.7487781036168133,0.003249320019831547,0.01990684681609478
-0.7448680351906158,0.003548378582432687,0.02157906808723701
-0.7409579667644184,0.003871818601916277,0.02337093563424121
-0.7370478983382209,0.004221326064074716,0.02528911678786601
-0.7331378299120235,0.004598676847974117,0.02734049186015855
-0.729227761485826,0.005005739331852672,0.02953214812929596
-0.7253176930596286,0.005444476897788867,0.03187137257641569
-0.7214076246334311,0.005916950317679812,0.03436564332684083
-0.7174975562072337,0.006425320002389649,0.0370226197529475
-0.7135874877810362,0.006971848095305172,0.03985013120140717
-0.7096774193548387,0.007558900390975978,0.04285616431366236
-0.7057673509286413,0.008188948059028709,0.04604884891524832
-0.7018572825024438,0.008864569153141015,0.04943644245693846
-0.6979472140762464,0.009588449884541571,0.05302731299864147
-0.6940371456500489,0.01036338563928652,0.05682992073547817
-0.6901270772238515,0.01119228171844692,0.06085279807447686
-0.686217008797654,0.01207815378034565,0.06510452827979456
-0.6823069403714566,0.01302412796410173,0.06959372271424202
-0.6783968719452591,0.01403344067399413,0.07432899671509589
-0.6744868035190617,0.01510943800454172,0.07931894415264892
-0.6705767350928642,0.01625557478672568,0.08457211073059633
-0.6666666666666667,0.0174754132364547,0.09009696609809875
-0.6627565982404693,0.01877262118720212,0.09590187485410352
-0.6588465298142718,0.02015096988972459,0.1019950665351472
-0.6549364613880744,0.02161433136291511,0.1083846046883051
-0.6510263929618769,0.02316667528114096,0.1150783551410844
-0.6471163245356795,0.02481206538488294,0.1220839535897743
-0.643206256109482,0.02655465540310453,0.1294087726369577
-0.6392961876832846,0.02839868447757269,0.1370598884174442
-0.6353861192570871,0.0303484720812713,0.1450440469597019
-0.6314760508308896,0.03240841242514077,0.1533676304368339
-0.6275659824046922,0.0345829683496001,0.1620366234671772
-0.6236559139784945,0.03687666469967587,0.171056579629592
-0.6197458455522971,0.0392940811850423,0.1804325883623874
-0.6158357771260996,0.0418398447288933,0.1901692424175055
-0.6119257086999021,0.04451862131226959,0.2002706060430115
-0.6080156402737047,0.04733510732325946,0.2107401840670427
-0.6041055718475072,0.05029402042337363,0.2215808920551281
-0.6001955034213098,0.0534000899463193,0.2327950277101709
-0.5962854349951123,0.05665804684736898,0.2443842436803766
-0.5923753665689149,0.06007261322451381,0.2563495219350118
-0.5884652981427174,0.06364849143557448,0.2686911498611213
-0.58455522971652,0.06739035283842987,0.2814086982262375
-0.5806451612903225,0.07130282618443458,0.294501001142742
-0.5767350928641251,0.07539048569797348,0.3079661381589568
-0.5728250244379276,0.07965783887786758,0.3218014185903235
-0.5689149560117301,0.08410931405901165,0.3360033681912684
-0.5650048875855327,0.088749247775151,0.3505677182546713
-0.5610948191593352,0.09358187196608542,0.3654893972113545
-0.5571847507331378,0.09861130107475986,0.3807625247868425
-0.5532746823069403,0.1038415190817182,0.3963804087569164
-0.5493646138807429,0.1092763665261141,0.4123355443273899
-0.5454545454545454,0.1149195275640578,0.428619616147177
-0.541544477028348,0.1207745171162782,0.4452235029472865
-0.5376344086021505,0.1268446681580958,0.4621372847820065
-0.533724340175953,0.1331331192053631,0.4793502528324027
-0.5298142717497556,0.1396428020504378,0.4968509217164772
-0.5259042033235581,0.1463764298022795,0.5146270442351009
-0.5219941348973607,0.1533364852845433,0.5326656284682478
-0.5180840664711632,0.1605252098448822,0.55095295712229
-0.5141739980449658,0.1679445926278049,0.5694746090162482
-0.5102639296187683,0.1755963603621203,0.5882154825830885
