x,V,psiSquared
1.231372549019608,370.0987239014481,1.465808116731896e-13
1.247058823529412,387.3269733456257,5.960942466617356e-14
1.262745098039216,405.1676105571437,2.377841580114021e-14
1.27843137254902,423.635515108095,9.301858215069607e-15
1.294117647058823,442.7457525652229,3.567499776143751e-15
1.309803921568627,462.5135744899225,1.341078660434757e-15
1.325490196078431,482.9544184382397,4.940025658652409e-16
1.341176470588235,504.0839079608723,1.782696365586109e-16
1.356862745098039,525.9178526031674,6.300678192848116e-17
1.372549019607843,548.4722479051251,2.180456550190532e-17
1.388235294117647,571.763275401396,7.386627425107233e-18
1.403921568627451,595.8073026212819,2.44890482566723e-18
1.419607843137255,620.6208830887358,7.943516584038125e-19
1.435294117647059,646.2207563223617,2.52032771744033e-19
1.450980392156863,672.6238478354157,7.819744424899499e-20
1.466666666666667,699.8472691358027,2.371959508015409e-20
1.482352941176471,727.908317726081,7.032162895346379e-21
1.498039215686275,756.8244771034593,2.03715904666564e-21
1.513725490196078,786.6134167597975,5.765045637370614e-22
1.529411764705882,817.2929921816069,1.593343546145137e-22
1.545098039215686,848.8812448500493,4.299637508258106e-23
1.56078431372549,881.3964022409381,1.132547734156096e-23
1.576470588235294,914.856877824738,2.911186462436293e-24
1.592156862745098,949.2812710665658,7.300589890776315e-25
1.607843137254902,984.688367426186,1.785690567174494e-25
1.623529411764706,1021.097138358018,4.25893257611126e-26
1.63921568627451,1058.52674131113,9.902023112172002e-27
1.654901960784314,1096.996519729244,2.243688041175722e-27
1.670588235294117,1136.526003050729,4.953298117927217e-28
1.686274509803921,1177.13490670861,1.065221198438291e-28
1.701960784313726,1218.843132130561,2.2304211938551e-29
1.71764705882353,1261.670766738904,4.547256599312686e-30
1.733333333333333,1305.638083950617,9.020359553226333e-31
1.749019607843137,1350.765543177328,1.742117032503991e-31
1.764705882352941,1397.073789825313,3.271425716614676e-32
1.780392156862745,1444.583655295504,5.972706919442177e-33
1.796078431372549,1493.31615698348,1.063073744279038e-33
1.811764705882353,1543.292498279474,1.823615424342754e-34
1.827450980392157,1594.534068568368,3.086410623887145e-35
1.843137254901961,1647.062443229699,4.956038224202756e-36
1.858823529411765,1700.899383637648,7.644181132390081e-37
1.874509803921569,1756.066837161054,1.212291467844298e-37
1.890196078431372,1812.586937163404,1.555112603367084e-38
1.905882352941176,1870.482003002837,2.722150729179132e-39
1.92156862745098,1929.774540032143,2.077712675360757e-40
1.937254901960784,1990.487239598763,3.82570988955856e-41
1.952941176470588,2052.642979044792,1.899431801202263e-41
1.968627450980392,2116.264821706968,8.53527746965763e-42
1.984313725490196,2181.376016916689,4.294665458355328e-42
2,2248,1.877942538840484e-42
